prev_idx,later_idx,prev_year,later_year,prev_distance_raw_m,later_distance_raw_m,prev_distance_corrected_m,later_distance_corrected_m,delta_distance_m,prev_depth_percent,later_depth_percent,prev_length_mm,later_length_mm,prev_width_mm,later_width_mm,score,reason_flags,years,depth_rate,length_rate,width_rate,growth_flag
2048,3123,2015,2022,17364.05976,14592.5258568,17364.05976,17321.548784215207,-42.51097578479312,,,,2470.0992,,,52.51097578479312,,7,,,,
2033,3124,2015,2022,17328.166512,14593.8630144,17328.166512,17328.112673007272,-0.0538389927278331,14.0,17.0,23.114,3059.8872,18.034,220.97999999999996,327.02575899272784,,7,0.42857142857142855,433.8247428571429,28.99228571428571,
2041,3125,2015,2022,17343.970392000003,14594.304974400002,17343.970392000003,17329.879368375347,-14.091023624656373,12.0,18.0,42.925999999999995,3059.8872,70.866,144.78,329.32854362465633,,7,0.8571428571428571,430.9944571428572,10.559142857142858,
2051,3126,2015,2022,17383.167672,14596.561104000002,17383.167672,17338.898043626665,-44.269628373334854,,14.0,,3059.8872,,88.89999999999999,54.269628373334854,,7,,,,
2040,3127,2015,2022,17341.88556,14596.637913600001,17341.88556,17339.20508309752,-2.6804769024784036,15.0,20.0,22.098,3059.8872,36.068,205.73999999999998,328.72159690247844,,7,0.7142857142857143,433.96988571428574,24.23885714285714,
2046,3128,2015,2022,17349.834744,14596.697959199999,17349.834744,17339.44510998545,-10.38963401455112,11.0,16.0,46.99,3059.8872,34.036,165.1,330.0707540145512,,7,0.7142857142857143,430.41388571428575,18.72342857142857,
2047,3130,2015,2022,17349.849984,14597.092065600002,17349.849984,17340.288116998658,-9.561867001342762,10.0,20.0,45.974,12239.8536,75.946,45.72,1242.2524270013428,,7,1.4285714285714286,1741.9828,-4.318,
2044,3131,2015,2022,17347.445112,14602.8698544,17347.445112,17346.051805910654,-1.3933060893468792,15.0,,55.117999999999995,12239.8536,41.91,,1229.866866089347,,7,,1740.6765142857143,,
2050,3133,2015,2022,17365.748352,14621.552875200001,17365.748352,17357.584703966993,-8.163648033005302,18.0,,46.99,12188.952000000001,53.08599999999999,,1232.3598480330054,,7,,1734.5660000000003,,
2052,3134,2015,2022,17409.005568,14643.105892800002,17409.005568,17364.575034076854,-44.43053392314687,,12.0,,12253.8744,,58.419999999999995,54.43053392314687,,7,,,,
2043,3135,2015,2022,17344.314816000002,14643.363144,17344.314816000002,17364.61419087403,20.299374874026398,15.0,13.0,46.99,12253.8744,54.102,33.019999999999996,1245.3060148740265,,7,-0.2857142857142857,1743.8406285714286,-3.011714285714286,
2049,3136,2015,2022,17365.221048000003,14650.995945600002,17365.221048000003,17370.194241019046,4.97319301904281,10.0,,26.924,12194.133600000001,57.91199999999999,,1231.694153019043,,7,,1738.1728,,
2053,3138,2015,2022,17430.180024,14687.411011200002,17430.180024,17396.645927999998,-33.534096000003046,,,,12246.864,,,43.534096000003046,,7,,,,
2054,3139,2015,2022,17436.318696,14720.5570968,17436.318696,17435.15947603392,-1.1592199660772167,,11.0,,12255.0936,,66.03999999999999,11.159219966077217,,7,,,,
2055,3140,2015,2022,17439.98544,14723.4139872,17439.98544,17436.34892924595,-3.6365107540514146,,11.0,,12255.0936,,124.46000000000001,13.636510754051415,,7,,,,
2056,3141,2015,2022,17441.683176000002,14723.6959272,17441.683176000002,17436.46631367155,-5.216862328452407,,,,12255.0936,,,15.216862328452407,,7,,,,
2057,3142,2015,2022,17459.196984000002,14725.4439552,17459.196984000002,17437.194097110252,-22.00288688974979,,11.0,,12255.0936,,55.88,32.00288688974979,,7,,,,
2058,3143,2015,2022,17461.422024,14728.181973600002,17461.422024,17438.33405851041,-23.087965489590715,,11.0,,12255.0936,,43.18,33.22296548959072,,7,,,,
2059,3144,2015,2022,17465.119248000003,14739.0529704,17465.119248000003,17442.421717235615,-22.69753076438792,,,,12252.045600000001,,,32.69753076438792,,7,,,,
2060,3145,2015,2022,17465.652648000003,14747.829076800002,17465.652648000003,17448.298211146495,-17.35443685350765,,,,12221.8704,,,27.35443685350765,,7,,,,
2061,3146,2015,2022,17466.527424,14774.372889600001,17466.527424,17458.855090633202,-7.6723333667978295,,,,12216.079200000002,,,17.67233336679783,,7,,,,
2064,3149,2015,2022,17468.813424,14817.1780872,17468.813424,17464.19519362979,-4.618230370211677,,11.0,,12184.0752,,88.89999999999999,14.618230370211677,,7,,,,
2069,3150,2015,2022,17477.232,14820.6229368,17477.232,17464.624951058868,-12.607048941132234,,15.0,,12184.0752,,63.5,22.607048941132234,,7,,,,
2062,3156,2015,2022,17468.292216,14849.567049600002,17468.292216,17468.23583366572,-0.056382334281806834,,19.0,,2251.8624000000004,,60.959999999999994,10.306382334281807,,7,,,,
2067,3158,2015,2022,17469.874128,14849.656965600001,17469.874128,17468.247051011465,-1.6270769885340997,,21.0,,2251.8624000000004,,134.61999999999998,11.6770769885341,,7,,,,
2063,3159,2015,2022,17468.404992,14851.515940800002,17468.404992,17468.47896488157,0.07397288157153525,,,,3467.1000000000004,,,10.073972881571535,,7,,,,
2068,3162,2015,2022,17470.127112000002,14867.3478624,17470.127112000002,17470.45405428001,0.3269422800076427,,13.0,,2823.0576,,60.959999999999994,10.601942280007643,,7,,,,
2066,3164,2015,2022,17469.355968000003,14875.265956800002,17469.355968000003,17471.441865153538,2.085897153534461,,12.0,,4493.056799999999,,134.61999999999998,12.37589715353446,,7,,,,
2065,3166,2015,2022,17469.206616,14880.7999056,17469.206616,17472.13224525284,2.9256292528407357,,,,12256.922400000001,,,12.925629252840736,,7,,,,
